NOME_ORIGEM,NOME_DEST,flowOD,flowDO,Dist,COD_ORIGEM,COD_DESTINO
Pinellas,Jefferson,22,8,1,103,65
Pinellas,Lake,29,119,1,103,69
Pinellas,Lee,646,1045,1,103,71
Pinellas,Leon,616,529,1,103,73
Pinellas,Levy,47,0,1,103,75
Pinellas,Liberty,54,0,1,103,77
Pinellas,Madison,44,0,1,103,79
Pinellas,Manatee,1161,739,1,103,81
Pinellas,Marion,594,335,1,103,83
Pinellas,Martin,80,81,1,103,85
Pinellas,Miami-Dade,762,305,1,103,86
Pinellas,Monroe,307,84,1,103,87
Pinellas,Nassau,107,31,1,103,89
Pinellas,Okaloosa,9,190,1,103,91
Pinellas,Okeechobee,25,0,1,103,93
Pinellas,Orange,1369,1438,1,103,95
Pinellas,Osceola,3,101,1,103,97
Pinellas,Palm Beach,416,644,1,103,99
Pinellas,Pasco,3178,3799,1,103,101
Pinellas,Polk,1160,496,1,103,105
Pinellas,Putnam,49,54,1,103,107
Pinellas,St. Johns,136,136,1,103,109
Pinellas,St. Lucie,229,55,1,103,111
Pinellas,Santa Rosa,30,16,1,103,113
Pinellas,Sarasota,609,520,1,103,115
Pinellas,Seminole,59,238,1,103,117
Pinellas,Sumter,154,254,1,103,119
Pinellas,Suwannee,32,0,1,103,121
Pinellas,Taylor,72,27,1,103,123
Pinellas,Union,46,116,1,103,125
Pinellas,Volusia,259,79,1,103,127
Pinellas,Wakulla,45,0,1,103,129
Pinellas,Walton,31,0,1,103,131
Pinellas,Washington,15,13,1,103,133
Polk,Alachua,261,186,1,105,1
Polk,Baker,4,8,1,105,3
Polk,Bay,70,15,1,105,5
Polk,Bradford,32,20,1,105,7
Polk,Brevard,243,277,1,105,9
Polk,Broward,104,347,1,105,11
Polk,Calhoun,10,11,1,105,13
Polk,Charlotte,217,64,1,105,15
Polk,Citrus,67,124,1,105,17
Polk,Clay,0,61,1,105,19
Polk,Collier,124,69,1,105,21
Polk,Columbia,458,35,1,105,23
Polk,Desoto,17,55,1,105,27
Polk,Dixie,10,70,1,105,29
Polk,Duval,79,180,1,105,31
Polk,Escambia,52,32,1,105,33
Polk,Flagler,145,27,1,105,35
Polk,Franklin,70,31,1,105,37
Polk,Gadsden,34,33,1,105,39
Polk,Gilchrist,73,0,1,105,41
Polk,Glades,55,0,1,105,43
Polk,Gulf,17,20,1,105,45
Polk,Hamilton,27,86,1,105,47
Polk,Hardee,150,126,1,105,49
Polk,Hendry,6,19,1,105,51
Polk,Hernando,0,117,1,105,53
Polk,Highlands,285,471,1,105,55
Polk,Hillsborough,2872,2019,1,105,57
Polk,Holmes,20,0,1,105,59
Polk,Indian River,41,237,1,105,61
Polk,Jackson,78,391,1,105,63
Polk,Jefferson,8,21,1,105,65
Polk,Lafayette,33,30,1,105,67
Polk,Lake,612,1409,1,105,69
Polk,Lee,242,348,1,105,71
Polk,Leon,437,255,1,105,73
Polk,Levy,18,14,1,105,75
Polk,Liberty,40,14,1,105,77
Polk,Madison,45,12,1,105,79
Polk,Manatee,226,153,1,105,81
Polk,Marion,128,235,1,105,83
Polk,Martin,34,4,1,105,85
Polk,Miami-Dade,640,531,1,105,86
Polk,Monroe,7,2,1,105,87
Polk,Nassau,102,48,1,105,89
Polk,Okaloosa,26,26,1,105,91
Polk,Okeechobee,44,21,1,105,93
Polk,Orange,2682,2397,1,105,95
Polk,Osceola,1723,2051,1,105,97
Polk,Palm Beach,204,758,1,105,99
Polk,Pasco,239,413,1,105,101
Polk,Pinellas,496,1160,1,105,103
Polk,Putnam,11,7,1,105,107
Polk,St. Johns,671,69,1,105,109
Polk,St. Lucie,1290,95,1,105,111
Polk,Santa Rosa,74,57,1,105,113
Polk,Sarasota,281,112,1,105,115
Polk,Seminole,341,431,1,105,117
Polk,Sumter,191,11,1,105,119
Polk,Suwannee,86,0,1,105,121
Polk,Taylor,60,61,1,105,123
Polk,Union,114,255,1,105,125
Polk,Volusia,523,221,1,105,127
Polk,Wakulla,37,80,1,105,129
Polk,Walton,18,14,1,105,131
Polk,Washington,6,3,1,105,133
Putnam,Alachua,309,343,1,107,1
Putnam,Baker,25,17,1,107,3
Putnam,Bradford,13,0,1,107,7
Putnam,Brevard,18,33,1,107,9
Putnam,Broward,2,66,1,107,11
Putnam,Calhoun,0,17,1,107,13
Putnam,Charlotte,0,26,1,107,15
Putnam,Citrus,0,15,1,107,17
Putnam,Clay,358,51,1,107,19
Putnam,Columbia,4,46,1,107,23
Putnam,Duval,271,89,1,107,31
Putnam,Escambia,64,1,1,107,33
Putnam,Flagler,53,0,1,107,35
Putnam,Franklin,0,24,1,107,37
Putnam,Gadsden,18,0,1,107,39
Putnam,Gilchrist,1,0,1,107,41
Putnam,Glades,0,8,1,107,43
Putnam,Hamilton,20,0,1,107,47
Putnam,Hernando,0,8,1,107,53
Putnam,Highlands,0,40,1,107,55
Putnam,Hillsborough,57,47,1,107,57
Putnam,Jackson,5,21,1,107,63
Putnam,Jefferson,28,23,1,107,65
Putnam,Lake,0,37,1,107,69
Putnam,Lee,13,36,1,107,71
Putnam,Leon,20,25,1,107,73
Putnam,Levy,0,24,1,107,75
Putnam,Madison,15,30,1,107,79
Putnam,Manatee,0,10,1,107,81
Putnam,Marion,307,256,1,107,83
Putnam,Miami-Dade,47,22,1,107,86
Putnam,Monroe,8,24,1,107,87
Putnam,Nassau,0,83,1,107,89
Putnam,Okeechobee,0,126,1,107,93
Putnam,Orange,27,4,1,107,95
Putnam,Palm Beach,14,18,1,107,99
Putnam,Pasco,5,38,1,107,101
Putnam,Pinellas,54,49,1,107,103
Putnam,Polk,7,11,1,107,105
Putnam,St. Johns,354,372,1,107,109
Putnam,St. Lucie,43,8,1,107,111
Putnam,Sarasota,0,21,1,107,115
Putnam,Seminole,32,0,1,107,117
Putnam,Sumter,20,0,1,107,119
Putnam,Suwannee,10,0,1,107,121
Putnam,Taylor,16,20,1,107,123
Putnam,Union,74,74,1,107,125
Putnam,Volusia,74,225,1,107,127
Putnam,Wakulla,24,0,1,107,129
Putnam,Walton,0,4,1,107,131
St. Johns,Alachua,307,677,1,109,1
St. Johns,Baker,54,0,1,109,3
St. Johns,Bradford,31,13,1,109,7
St. Johns,Brevard,46,370,1,109,9
St. Johns,Broward,115,520,1,109,11
St. Johns,Charlotte,75,0,1,109,15
St. Johns,Clay,223,179,1,109,19
St. Johns,Collier,81,46,1,109,21
St. Johns,Columbia,0,38,1,109,23
St. Johns,Desoto,29,0,1,109,27
St. Johns,Duval,3012,3013,1,109,31
St. Johns,Escambia,75,7,1,109,33
St. Johns,Flagler,331,179,1,109,35
St. Johns,Franklin,26,0,1,109,37
St. Johns,Gadsden,37,0,1,109,39
St. Johns,Gulf,6,0,1,109,45
St. Johns,Hernando,0,5,1,109,53
St. Johns,Highlands,0,14,1,109,55
St. Johns,Hillsborough,248,527,1,109,57
St. Johns,Holmes,8,0,1,109,59
St. Johns,Indian River,21,43,1,109,61
St. Johns,Jackson,46,0,1,109,63
St. Johns,Lake,41,231,1,109,69
St. Johns,Lee,27,19,1,109,71
St. Johns,Leon,411,185,1,109,73
St. Johns,Liberty,10,0,1,109,77
St. Johns,Madison,12,0,1,109,79
St. Johns,Manatee,25,34,1,109,81
St. Johns,Marion,143,411,1,109,83
St. Johns,Martin,57,0,1,109,85
St. Johns,Miami-Dade,7,171,1,109,86
St. Johns,Monroe,18,23,1,109,87
St. Johns,Okaloosa,3,88,1,109,91
St. Johns,Okeechobee,32,0,1,109,93
St. Johns,Orange,268,417,1,109,95
St. Johns,Osceola,0,64,1,109,97
St. Johns,Palm Beach,147,462,1,109,99
St. Johns,Pasco,9,32,1,109,101
St. Johns,Pinellas,136,136,1,109,103
St. Johns,Polk,69,671,1,109,105
St. Johns,Putnam,372,354,1,109,107
St. Johns,St. Lucie,127,119,1,109,111
St. Johns,Santa Rosa,15,7,1,109,113
St. Johns,Sarasota,74,0,1,109,115
St. Johns,Seminole,147,188,1,109,117
St. Johns,Sumter,5,147,1,109,119
St. Johns,Suwannee,19,0,1,109,121
St. Johns,Taylor,15,0,1,109,123
St. Johns,Union,13,0,1,109,125
St. Johns,Volusia,52,229,1,109,127
St. Johns,Walton,33,35,1,109,131
St. Lucie,Alachua,107,78,1,111,1
St. Lucie,Bay,21,21,1,111,5
St. Lucie,Bradford,0,6,1,111,7
St. Lucie,Brevard,436,208,1,111,9
St. Lucie,Broward,585,1260,1,111,11
St. Lucie,Charlotte,4,809,1,111,15
St. Lucie,Citrus,0,5,1,111,17
St. Lucie,Clay,0,5,1,111,19
St. Lucie,Collier,103,2,1,111,21
St. Lucie,Columbia,7,33,1,111,23
St. Lucie,Desoto,4,30,1,111,27
St. Lucie,Duval,98,124,1,111,31
St. Lucie,Escambia,22,0,1,111,33
St. Lucie,Flagler,19,0,1,111,35
St. Lucie,Gadsden,19,0,1,111,39
St. Lucie,Gulf,61,0,1,111,45
St. Lucie,Hamilton,0,7,1,111,47
St. Lucie,Hardee,0,7,1,111,49
St. Lucie,Hendry,0,10,1,111,51
St. Lucie,Hernando,23,0,1,111,53
St. Lucie,Highlands,0,27,1,111,55
St. Lucie,Hillsborough,266,542,1,111,57
St. Lucie,Indian River,1531,503,1,111,61
St. Lucie,Jackson,75,7,1,111,63
St. Lucie,Jefferson,8,0,1,111,65
St. Lucie,Lake,105,6,1,111,69
St. Lucie,Lee,38,125,1,111,71
St. Lucie,Leon,174,8,1,111,73
St. Lucie,Levy,157,0,1,111,75
St. Lucie,Liberty,0,7,1,111,77
St. Lucie,Madison,11,7,1,111,79
St. Lucie,Manatee,17,6,1,111,81
St. Lucie,Marion,100,120,1,111,83
St. Lucie,Martin,2123,1825,1,111,85
St. Lucie,Miami-Dade,481,846,1,111,86
St. Lucie,Monroe,7,0,1,111,87
St. Lucie,Nassau,0,4,1,111,89
St. Lucie,Okaloosa,44,0,1,111,91
St. Lucie,Okeechobee,145,228,1,111,93
St. Lucie,Orange,295,186,1,111,95
St. Lucie,Osceola,17,116,1,111,97
St. Lucie,Palm Beach,1709,2423,1,111,99
St. Lucie,Pasco,31,11,1,111,101
St. Lucie,Pinellas,55,229,1,111,103
St. Lucie,Polk,95,1290,1,111,105
St. Lucie,Putnam,8,43,1,111,107
St. Lucie,St. Johns,119,127,1,111,109
St. Lucie,Santa Rosa,107,3,1,111,113
St. Lucie,Sarasota,485,72,1,111,115
St. Lucie,Seminole,22,97,1,111,117
St. Lucie,Sumter,4,30,1,111,119
St. Lucie,Suwannee,0,13,1,111,121
St. Lucie,Taylor,15,10,1,111,123
St. Lucie,Union,26,0,1,111,125
St. Lucie,Volusia,359,130,1,111,127
St. Lucie,Wakulla,511,0,1,111,129
St. Lucie,Walton,11,0,1,111,131
St. Lucie,Washington,10,0,1,111,133
Santa Rosa,Alachua,95,35,1,113,1
Santa Rosa,Baker,15,5,1,113,3
Santa Rosa,Bay,18,333,1,113,5
Santa Rosa,Bradford,23,0,1,113,7
Santa Rosa,Brevard,6,23,1,113,9
Santa Rosa,Broward,273,41,1,113,11
Santa Rosa,Calhoun,0,3,1,113,13
Santa Rosa,Charlotte,0,11,1,113,15
Santa Rosa,Citrus,0,38,1,113,17
Santa Rosa,Clay,0,7,1,113,19
Santa Rosa,Collier,0,3,1,113,21
Santa Rosa,Columbia,10,93,1,113,23
Santa Rosa,Desoto,32,3,1,113,27
Santa Rosa,Dixie,15,12,1,113,29
Santa Rosa,Duval,155,90,1,113,31
Santa Rosa,Escambia,2616,2082,1,113,33
Santa Rosa,Franklin,0,2,1,113,37
Santa Rosa,Gadsden,26,0,1,113,39
Santa Rosa,Gulf,17,9,1,113,45
Santa Rosa,Hamilton,15,76,1,113,47
Santa Rosa,Hardee,3,8,1,113,49
Santa Rosa,Hernando,17,71,1,113,53
Santa Rosa,Highlands,19,0,1,113,55
Santa Rosa,Hillsborough,227,39,1,113,57
Santa Rosa,Holmes,3,21,1,113,59
Santa Rosa,Indian River,1,26,1,113,61
Santa Rosa,Jackson,28,52,1,113,63
Santa Rosa,Jefferson,9,0,1,113,65
Santa Rosa,Lafayette,1,5,1,113,67
Santa Rosa,Lake,88,72,1,113,69
Santa Rosa,Lee,12,24,1,113,71
Santa Rosa,Leon,332,78,1,113,73
Santa Rosa,Levy,0,10,1,113,75
Santa Rosa,Madison,19,17,1,113,79
Santa Rosa,Manatee,26,2,1,113,81
Santa Rosa,Marion,37,101,1,113,83
Santa Rosa,Martin,5,7,1,113,85
Santa Rosa,Miami-Dade,56,71,1,113,86
Santa Rosa,Nassau,0,13,1,113,89
Santa Rosa,Okaloosa,1304,968,1,113,91
Santa Rosa,Okeechobee,0,11,1,113,93
Santa Rosa,Orange,263,58,1,113,95
Santa Rosa,Palm Beach,48,73,1,113,99
Santa Rosa,Pasco,19,94,1,113,101
Santa Rosa,Pinellas,16,30,1,113,103
Santa Rosa,Polk,57,74,1,113,105
Santa Rosa,St. Johns,7,15,1,113,109
Santa Rosa,St. Lucie,3,107,1,113,111
Santa Rosa,Sarasota,129,12,1,113,115
Santa Rosa,Seminole,125,53,1,113,117
Santa Rosa,Sumter,14,0,1,113,119
Santa Rosa,Suwannee,28,48,1,113,121
Santa Rosa,Taylor,2,14,1,113,123
Santa Rosa,Union,8,59,1,113,125
Santa Rosa,Volusia,56,408,1,113,127
Santa Rosa,Wakulla,59,0,1,113,129
Santa Rosa,Walton,320,146,1,113,131
Santa Rosa,Washington,46,35,1,113,133
Sarasota,Alachua,391,231,1,115,1
Sarasota,Bradford,12,0,1,115,7
Sarasota,Brevard,87,59,1,115,9
Sarasota,Broward,196,357,1,115,11
Sarasota,Calhoun,1,0,1,115,13
Sarasota,Charlotte,1932,2615,1,115,15
Sarasota,Citrus,56,22,1,115,17
Sarasota,Clay,21,0,1,115,19
Sarasota,Collier,97,81,1,115,21
Sarasota,Columbia,3,0,1,115,23
Sarasota,Desoto,133,103,1,115,27
Sarasota,Dixie,57,0,1,115,29
Sarasota,Duval,70,173,1,115,31
Sarasota,Escambia,37,10,1,115,33
Sarasota,Flagler,15,0,1,115,35
Sarasota,Franklin,8,26,1,115,37
Sarasota,Gadsden,52,0,1,115,39
Sarasota,Gilchrist,3,0,1,115,41
Sarasota,Gulf,13,0,1,115,45
Sarasota,Hamilton,39,0,1,115,47
Sarasota,Hardee,0,9,1,115,49
Sarasota,Hernando,41,33,1,115,53
Sarasota,Highlands,117,4,1,115,55
Sarasota,Hillsborough,637,438,1,115,57
Sarasota,Indian River,7,13,1,115,61
Sarasota,Jackson,22,0,1,115,63
Sarasota,Jefferson,2,0,1,115,65
Sarasota,Lake,95,130,1,115,69
Sarasota,Lee,364,377,1,115,71
Sarasota,Leon,248,107,1,115,73
Sarasota,Levy,24,5,1,115,75
Sarasota,Liberty,43,0,1,115,77
Sarasota,Madison,19,18,1,115,79
Sarasota,Manatee,3446,3328,1,115,81
Sarasota,Marion,32,22,1,115,83
Sarasota,Martin,2,11,1,115,85
Sarasota,Miami-Dade,499,440,1,115,86
Sarasota,Monroe,55,90,1,115,87
Sarasota,Okaloosa,5,60,1,115,91
Sarasota,Orange,259,125,1,115,95
Sarasota,Osceola,240,12,1,115,97
Sarasota,Palm Beach,69,334,1,115,99
Sarasota,Pasco,28,46,1,115,101
Sarasota,Pinellas,520,609,1,115,103
Sarasota,Polk,112,281,1,115,105
Sarasota,Putnam,21,0,1,115,107
Sarasota,St. Johns,0,74,1,115,109
Sarasota,St. Lucie,72,485,1,115,111
Sarasota,Santa Rosa,12,129,1,115,113
Sarasota,Seminole,276,66,1,115,117
Sarasota,Sumter,67,90,1,115,119
Sarasota,Suwannee,13,0,1,115,121
Sarasota,Taylor,34,22,1,115,123
Sarasota,Volusia,393,311,1,115,127
Sarasota,Wakulla,21,31,1,115,129
Sarasota,Walton,0,11,1,115,131
Seminole,Alachua,372,126,1,117,1
Seminole,Baker,0,108,1,117,3
Seminole,Bay,67,0,1,117,5
Seminole,Brevard,263,445,1,117,9
Seminole,Broward,234,309,1,117,11
Seminole,Charlotte,56,54,1,117,15
Seminole,Citrus,25,34,1,117,17
Seminole,Clay,0,79,1,117,19
Seminole,Collier,9,154,1,117,21
Seminole,Columbia,17,0,1,117,23
Seminole,Desoto,25,0,1,117,27
Seminole,Duval,680,208,1,117,31
Seminole,Escambia,59,33,1,117,33
Seminole,Flagler,44,0,1,117,35
Seminole,Franklin,23,0,1,117,37
Seminole,Gadsden,0,2,1,117,39
Seminole,Gilchrist,15,0,1,117,41
Seminole,Gulf,24,0,1,117,45
Seminole,Hamilton,13,61,1,117,47
Seminole,Hardee,2,17,1,117,49
Seminole,Hendry,22,0,1,117,51
Seminole,Hernando,13,78,1,117,53
Seminole,Hillsborough,393,405,1,117,57
Seminole,Holmes,5,0,1,117,59
Seminole,Indian River,27,5,1,117,61
Seminole,Jefferson,9,0,1,117,65
Seminole,Lake,657,543,1,117,69
Seminole,Lee,128,225,1,117,71
Seminole,Leon,382,87,1,117,73
Seminole,Madison,21,0,1,117,79
Seminole,Manatee,207,14,1,117,81
Seminole,Marion,170,286,1,117,83
Seminole,Martin,52,0,1,117,85
Seminole,Miami-Dade,125,54,1,117,86
Seminole,Monroe,70,31,1,117,87
Seminole,Nassau,66,34,1,117,89
Seminole,Okaloosa,22,25,1,117,91
Seminole,Okeechobee,25,0,1,117,93
Seminole,Orange,9532,10527,1,117,95
Seminole,Osceola,298,339,1,117,97
Seminole,Palm Beach,329,485,1,117,99
Seminole,Pasco,66,34,1,117,101
Seminole,Pinellas,238,59,1,117,103
Seminole,Polk,431,341,1,117,105
Seminole,Putnam,0,32,1,117,107
Seminole,St. Johns,188,147,1,117,109
Seminole,St. Lucie,97,22,1,117,111
Seminole,Santa Rosa,53,125,1,117,113
Seminole,Sarasota,66,276,1,117,115
Seminole,Sumter,232,16,1,117,119
Seminole,Suwannee,1,18,1,117,121
Seminole,Taylor,39,0,1,117,123
Seminole,Union,5,0,1,117,125
Seminole,Volusia,3531,1568,1,117,127
Seminole,Wakulla,198,0,1,117,129
Seminole,Walton,10,9,1,117,131
Seminole,Washington,4,0,1,117,133
Sumter,Alachua,33,21,1,119,1
Sumter,Bay,0,67,1,119,5
Sumter,Bradford,4,31,1,119,7
Sumter,Brevard,91,114,1,119,9
Sumter,Broward,2,205,1,119,11
Sumter,Charlotte,37,55,1,119,15
Sumter,Citrus,573,126,1,119,17
Sumter,Clay,44,0,1,119,19
Sumter,Collier,158,56,1,119,21
Sumter,Columbia,5,16,1,119,23
Sumter,Desoto,0,23,1,119,27
Sumter,Duval,58,19,1,119,31
Sumter,Escambia,0,23,1,119,33
Sumter,Franklin,0,7,1,119,37
Sumter,Gadsden,4,0,1,119,39
Sumter,Gilchrist,2,0,1,119,41
Sumter,Gulf,10,0,1,119,45
Sumter,Hamilton,21,0,1,119,47
Sumter,Hardee,25,0,1,119,49
Sumter,Hernando,167,96,1,119,53
Sumter,Highlands,7,121,1,119,55
Sumter,Hillsborough,103,156,1,119,57
Sumter,Holmes,0,7,1,119,59
Sumter,Indian River,0,12,1,119,61
Sumter,Jackson,0,214,1,119,63
Sumter,Lafayette,2,0,1,119,67
Sumter,Lake,686,339,1,119,69
Sumter,Lee,122,103,1,119,71
Sumter,Leon,9,26,1,119,73
Sumter,Levy,3,0,1,119,75
Sumter,Liberty,21,25,1,119,77
Sumter,Madison,0,16,1,119,79
Sumter,Manatee,23,11,1,119,81
Sumter,Marion,373,248,1,119,83
Sumter,Martin,4,61,1,119,85
Sumter,Miami-Dade,105,71,1,119,86
Sumter,Okaloosa,2,81,1,119,91
Sumter,Okeechobee,0,79,1,119,93
Sumter,Orange,57,111,1,119,95
Sumter,Osceola,12,0,1,119,97
Sumter,Palm Beach,7,203,1,119,99
Sumter,Pasco,88,410,1,119,101
Sumter,Pinellas,254,154,1,119,103
Sumter,Polk,11,191,1,119,105
Sumter,Putnam,0,20,1,119,107
Sumter,St. Johns,147,5,1,119,109
Sumter,St. Lucie,30,4,1,119,111
Sumter,Santa Rosa,0,14,1,119,113
Sumter,Sarasota,90,67,1,119,115
Sumter,Seminole,16,232,1,119,117
Sumter,Suwannee,83,34,1,119,121
Sumter,Taylor,58,11,1,119,123
Sumter,Union,30,0,1,119,125
Sumter,Volusia,293,0,1,119,127
Sumter,Walton,0,4,1,119,131
Sumter,Washington,3,0,1,119,133
Suwannee,Alachua,130,7,1,121,1
Suwannee,Baker,12,18,1,121,3
Suwannee,Bradford,86,1,1,121,7
Suwannee,Brevard,0,57,1,121,9
Suwannee,Broward,52,15,1,121,11
Suwannee,Calhoun,3,0,1,121,13
Suwannee,Charlotte,14,4,1,121,15
Suwannee,Citrus,45,0,1,121,17
Suwannee,Clay,2,23,1,121,19
Suwannee,Columbia,486,665,1,121,23
Suwannee,Desoto,84,6,1,121,27
Suwannee,Dixie,3,0,1,121,29
Suwannee,Duval,128,20,1,121,31
Suwannee,Escambia,22,0,1,121,33
Suwannee,Gilchrist,83,0,1,121,41
Suwannee,Hamilton,97,520,1,121,47
Suwannee,Hendry,19,0,1,121,51
Suwannee,Hernando,39,29,1,121,53
Suwannee,Highlands,30,84,1,121,55
Suwannee,Hillsborough,13,112,1,121,57
Suwannee,Holmes,13,0,1,121,59
Suwannee,Indian River,89,0,1,121,61
Suwannee,Jackson,3,12,1,121,63
Suwannee,Jefferson,20,0,1,121,65
Suwannee,Lafayette,23,68,1,121,67
Suwannee,Lake,44,21,1,121,69
Suwannee,Lee,0,13,1,121,71
Suwannee,Leon,383,53,1,121,73
Suwannee,Levy,4,69,1,121,75
Suwannee,Liberty,0,10,1,121,77
Suwannee,Madison,30,0,1,121,79
Suwannee,Manatee,14,7,1,121,81
Suwannee,Marion,17,65,1,121,83
Suwannee,Martin,0,33,1,121,85
Suwannee,Miami-Dade,1,144,1,121,86
Suwannee,Okaloosa,1,0,1,121,91
Suwannee,Orange,31,38,1,121,95
Suwannee,Osceola,0,59,1,121,97
Suwannee,Palm Beach,27,42,1,121,99
Suwannee,Pasco,47,42,1,121,101
Suwannee,Pinellas,0,32,1,121,103
Suwannee,Polk,0,86,1,121,105
Suwannee,Putnam,0,10,1,121,107
Suwannee,St. Johns,0,19,1,121,109
Suwannee,St. Lucie,13,0,1,121,111
Suwannee,Santa Rosa,48,28,1,121,113
Suwannee,Sarasota,0,13,1,121,115
Suwannee,Seminole,18,1,1,121,117
Suwannee,Sumter,34,83,1,121,119
Suwannee,Taylor,60,4,1,121,123
Suwannee,Union,66,0,1,121,125
Suwannee,Volusia,42,27,1,121,127
Suwannee,Wakulla,24,0,1,121,129
Suwannee,Walton,28,0,1,121,131
Suwannee,Washington,21,0,1,121,133
Taylor,Alachua,0,37,1,123,1
Taylor,Bay,31,0,1,123,5
Taylor,Bradford,67,1,1,123,7
Taylor,Brevard,23,61,1,123,9
Taylor,Broward,0,71,1,123,11
Taylor,Calhoun,2,15,1,123,13
Taylor,Citrus,0,33,1,123,17
Taylor,Columbia,34,5,1,123,23
Taylor,Desoto,17,0,1,123,27
Taylor,Dixie,64,0,1,123,29
Taylor,Duval,0,91,1,123,31
Taylor,Escambia,11,0,1,123,33
Taylor,Flagler,6,0,1,123,35
Taylor,Gilchrist,7,7,1,123,41
Taylor,Gulf,4,14,1,123,45
Taylor,Hamilton,6,0,1,123,47
Taylor,Hardee,0,19,1,123,49
Taylor,Hendry,27,0,1,123,51
Taylor,Hernando,0,36,1,123,53
Taylor,Highlands,0,14,1,123,55
Taylor,Hillsborough,10,120,1,123,57
Taylor,Holmes,3,0,1,123,59
Taylor,Indian River,5,13,1,123,61
Taylor,Jackson,21,0,1,123,63
Taylor,Jefferson,1,0,1,123,65
Taylor,Lafayette,66,41,1,123,67
Taylor,Lake,11,37,1,123,69
Taylor,Lee,0,3,1,123,71
Taylor,Leon,171,29,1,123,73
Taylor,Levy,27,0,1,123,75
Taylor,Liberty,15,19,1,123,77
Taylor,Madison,0,62,1,123,79
Taylor,Manatee,0,14,1,123,81
Taylor,Marion,10,101,1,123,83
Taylor,Martin,0,29,1,123,85
Taylor,Miami-Dade,46,4,1,123,86
Taylor,Okaloosa,53,18,1,123,91
Taylor,Orange,129,93,1,123,95
Taylor,Osceola,3,0,1,123,97
Taylor,Palm Beach,58,53,1,123,99
Taylor,Pasco,28,42,1,123,101
Taylor,Pinellas,27,72,1,123,103
Taylor,Polk,61,60,1,123,105
Taylor,Putnam,20,16,1,123,107
Taylor,St. Johns,0,15,1,123,109
Taylor,St. Lucie,10,15,1,123,111
Taylor,Santa Rosa,14,2,1,123,113
Taylor,Sarasota,22,34,1,123,115
Taylor,Seminole,0,39,1,123,117
Taylor,Sumter,11,58,1,123,119
Taylor,Suwannee,4,60,1,123,121
Taylor,Union,20,15,1,123,125
Taylor,Volusia,17,36,1,123,127
Taylor,Wakulla,62,72,1,123,129
Taylor,Washington,14,0,1,123,133
Union,Alachua,122,73,1,125,1
Union,Baker,140,17,1,125,3
Union,Bay,0,46,1,125,5
Union,Bradford,178,69,1,125,7
Union,Brevard,3,20,1,125,9
Union,Broward,0,27,1,125,11
Union,Calhoun,0,10,1,125,13
Union,Charlotte,5,44,1,125,15
Union,Citrus,0,1,1,125,17
Union,Clay,29,88,1,125,19
Union,Collier,0,18,1,125,21
Union,Columbia,115,50,1,125,23
Union,Dixie,17,3,1,125,29
Union,Duval,50,181,1,125,31
Union,Escambia,0,1,1,125,33
Union,Franklin,10,20,1,125,37
Union,Gilchrist,0,13,1,125,41
Union,Gulf,8,63,1,125,45
Union,Hamilton,21,41,1,125,47
Union,Hardee,0,9,1,125,49
Union,Hernando,0,20,1,125,53
Union,Highlands,0,13,1,125,55
Union,Holmes,6,0,1,125,59
Union,Indian River,0,23,1,125,61
Union,Jackson,43,21,1,125,63
Union,Jefferson,23,36,1,125,65
Union,Lafayette,13,0,1,125,67
Union,Lake,60,20,1,125,69
Union,Lee,6,0,1,125,71
Union,Leon,3,6,1,125,73
Union,Levy,3,27,1,125,75
Union,Liberty,16,17,1,125,77
Union,Madison,57,5,1,125,79
Union,Marion,302,42,1,125,83
Union,Miami-Dade,184,68,1,125,86
Union,Nassau,0,17,1,125,89
Union,Okaloosa,12,40,1,125,91
Union,Orange,0,75,1,125,95
Union,Osceola,2,3,1,125,97
Union,Palm Beach,28,38,1,125,99
Union,Pasco,106,2,1,125,101
Union,Pinellas,116,46,1,125,103
Union,Polk,255,114,1,125,105
Union,Putnam,74,74,1,125,107
Union,St. Johns,0,13,1,125,109
Union,St. Lucie,0,26,1,125,111
Union,Santa Rosa,59,8,1,125,113
Union,Seminole,0,5,1,125,117
Union,Sumter,0,30,1,125,119
Union,Suwannee,0,66,1,125,121
Union,Taylor,15,20,1,125,123
Union,Volusia,3,0,1,125,127
Union,Wakulla,20,48,1,125,129
Union,Walton,8,0,1,125,131
Union,Washington,60,8,1,125,133
Volusia,Alachua,474,255,1,127,1
Volusia,Baker,35,126,1,127,3
Volusia,Bay,85,95,1,127,5
Volusia,Bradford,17,58,1,127,7
Volusia,Brevard,508,187,1,127,9
Volusia,Broward,365,768,1,127,11
Volusia,Calhoun,23,0,1,127,13
Volusia,Charlotte,157,54,1,127,15
Volusia,Citrus,1,125,1,127,17
Volusia,Clay,100,3,1,127,19
Volusia,Collier,14,49,1,127,21
Volusia,Columbia,56,0,1,127,23
Volusia,Desoto,19,0,1,127,27
Volusia,Dixie,0,7,1,127,29
Volusia,Duval,603,478,1,127,31
Volusia,Escambia,39,72,1,127,33
Volusia,Flagler,631,1110,1,127,35
Volusia,Franklin,13,2,1,127,37
Volusia,Gadsden,4,0,1,127,39
Volusia,Gulf,18,0,1,127,45
Volusia,Hamilton,44,98,1,127,47
Volusia,Hernando,15,165,1,127,53
Volusia,Highlands,12,49,1,127,55
Volusia,Hillsborough,868,341,1,127,57
